0.11129	167776
0.11129	169828
0.11129	174248
0.11129	174468
0.11129	174804
0.11129	181836
0.11129	183124
0.11129	184324
0.11129	184772
0.11129	188424
0.11129	188484
0.11129	188896
0.11129	192192
0.11129	194800
0.11129	194868
0.11129	209348
0.11129	210320
0.11129	217928
0.11129	225512
0.11129	228588
0.11129	229368
0.11129	263576
0.11138	198700
0.11138	199040
0.11138	199100
0.11138	199152
0.11138	199184
0.11138	199184
0.11138	199188
0.11138	199200
0.11138	199240
0.11211	149776
0.11211	151532
0.11211	164836
0.11211	171436
0.11211	181356
0.11211	188524
0.11211	190908
0.11211	191328
0.11211	203156
0.11211	211360
0.11211	233520
0.1125	87556
0.1125	105260
0.1125	105968
0.1125	162392
0.1125	190652
0.11305	142220
0.11305	162240
0.11305	167640
0.11305	176756
0.11305	186504
0.11305	187120
0.11305	197656
0.11305	207624
0.11305	212776
0.11305	214200
0.11375	176640
0.11375	180500
0.11375	185240
0.11375	188888
0.11375	203136
0.11375	205936
0.11375	209640
0.11375	212648
0.11375	213080
0.11375	215704
0.11375	222604
0.11375	238016
0.115	287420
0.115	303960
0.11516	147440
0.11516	173784
0.11516	177080
0.11516	179392
0.11516	191508
0.11516	198828
0.11516	201004
0.11516	209680
0.11516	215264
0.11516	220864
0.11516	229680
0.11516	242816
0.11516	252692
0.11516	256892
0.1155	203572
0.1155	203644
0.1155	203676
0.1155	203836
0.1155	203860
0.11601	176368
0.11601	176508
0.11601	177420
0.11601	187092
0.11601	202096
0.11601	202600
0.11601	203064
0.11601	203300
0.11601	203312
0.11601	203576
0.11601	203692
0.11601	203732
0.11601	203936
0.11601	203964
0.11601	204064
0.11601	204692
0.11601	204744
0.11601	204872
0.11601	205056
0.11601	205116
0.11601	205216
0.11601	205452
0.11688	173260
0.11688	176332
0.11688	176740
0.11688	178260
0.11688	180200
0.11688	180952
0.11688	181196
0.11688	184340
0.11688	187628
0.11688	189252
0.11688	194540
0.1175	88428
0.1175	88708
0.1175	88916
0.1175	88976
0.1175	89040
0.1175	89044
0.1175	89104
0.1175	89128
0.1175	89256
0.1175	100984
0.1175	112800
0.1175	214116
0.12	304716
0.12	313548
0.12031	143504
0.12031	166920
0.12031	168392
0.12031	174748
0.12031	174844
0.12031	177220
0.12031	178516
0.12031	182164
0.12031	188064
0.12031	196996
0.12031	201560
0.12031	204152
0.12031	218416
0.1205	203492
0.1205	203640
0.1205	203664
0.1205	203768
0.1205	204220
0.12201	201124
0.12201	201140
0.12201	201248
0.12201	201444
0.12201	201512
0.12211	110484
0.12211	135660
0.12211	140776
0.12211	142412
0.12211	144004
0.12211	150680
0.12211	152484
0.12211	157812
0.12211	160260
0.12211	170708
0.12211	171884
0.12211	176988
0.12211	181272
0.12211	185124
0.12211	193592
0.12211	194572
0.12211	197456
0.12211	199040
0.12211	204992
0.12211	211900
0.12211	239952
0.1225	120992
0.1225	163648
0.1225	171296
0.1225	174664
0.1225	176700
0.1225	182752
0.1225	198812
0.1225	200484
0.1225	200768
0.1225	210692
0.1225	220428
0.1225	227912
0.1225	228528
0.1225	236100
0.1225	238828
0.1225	246440
0.1225	249320
0.12258	103176
0.12258	157916
0.12258	165480
0.12258	169708
0.12258	175052
0.12258	184552
0.12258	187056
0.12258	189688
0.12258	198712
0.12258	209504
0.12258	212404
0.12258	258524
0.12275	182104
0.12275	183100
0.12275	195728
0.12275	196752
0.12275	197916
0.12275	198532
0.12275	198960
0.12275	201628
0.12275	203376
0.12275	203532
0.12275	203956
0.12409	200428
0.12409	200436
0.12409	200764
0.12409	201068
0.12409	201368
0.12409	201432
0.12409	201632
0.12409	201916
0.12422	137860
0.12422	148228
0.12422	154568
0.12422	160156
0.12422	166036
0.12422	166468
0.12422	169736
0.12422	170192
0.12422	193660
0.12422	194784
0.12422	229412
0.125	151956
0.125	153468
0.125	164792
0.125	166948
0.125	205388
0.125	231520
0.125	241032
0.125	273396
0.125	300436
0.12516	111012
0.12516	122304
0.12516	159724
0.12516	175640
0.12516	191896
0.12516	192284
0.12516	202844
0.12516	203944
0.12516	213276
0.12516	233132
0.12516	248848
0.12531	144116
0.12531	148048
0.12531	168032
0.12531	172344
0.12531	177820
0.12531	178100
0.12531	179728
0.12531	185912
0.12531	193436
0.12531	233020
0.12531	253336
0.12562	178088
0.12562	192864
0.12562	203196
0.12562	211708
0.12562	216248
0.12562	238492
0.12562	238856
0.12562	254972
0.12562	257100
0.12609	137504
0.12609	137552
0.12609	144140
0.12609	169232
0.12609	175416
0.12609	197376
0.12609	202920
0.12609	205916
0.12609	213836
0.12609	233672
0.12609	262144
0.12625	161984
0.12625	165200
0.12625	165944
0.12625	173640
0.12625	177684
0.12625	180156
0.12625	182860
0.12625	188388
0.12625	209300
0.12625	237396
0.12625	252340
0.1275	159704
0.1275	166192
0.1275	180304
0.1275	185588
0.1275	191492
0.1275	194320
0.1275	195564
0.1275	195632
0.1275	196280
0.1275	196576
0.1275	198516
0.1275	206952
0.1275	211900
0.1275	215600
0.1275	223720
0.1275	226832
0.1275	229824
0.1275	242104
0.1275	252392
0.1275	267056
0.1275	273144
0.1275	285012
0.1275	295680
0.1275	314856
0.13	130324
0.13	146684
0.13	149852
0.13	150448
0.13	156640
0.13	171596
0.13	171772
0.13	175564
0.13	195816
0.13	202992
0.13	204060
0.13	214996
0.13	217976
0.13	221052
0.13	225384
0.13	225968
0.13	228392
0.13	240880
0.13016	147120
0.13016	148264
0.13016	151792
0.13016	160808
0.13016	165004
0.13016	170024
0.13016	174220
0.13016	179980
0.13016	183636
0.13016	189016
0.13016	194424
0.13016	195700
0.13125	207724
0.13125	211124
0.13125	222676
0.13125	230936
0.13125	238460
0.13125	241648
0.13125	245440
0.13125	245804
0.13187	68728
0.13187	154032
0.13187	160080
0.13187	164048
0.13187	164260
0.13187	170280
0.13187	178340
0.13187	179548
0.13187	183024
0.13187	190456
0.13187	193524
0.13219	141928
0.13219	155424
0.13219	186200
0.13219	189172
0.13219	191124
0.13219	209052
0.13219	209504
0.13219	210104
0.13219	211648
0.13219	213192
0.13219	213308
0.1325	136108
0.1325	160636
0.1325	161200
0.1325	163904
0.1325	164144
0.1325	166556
0.1325	167148
0.1325	168636
0.1325	171304
0.1325	172948
0.1325	174700
0.1325	174744
0.1325	177492
0.1325	177932
0.1325	177936
0.1325	178180
0.1325	178328
0.1325	180972
0.1325	182532
0.1325	183780
0.1325	184768
0.1325	196944
0.1325	203920
0.1325	211392
0.1325	215424
0.1325	220468
0.1325	233952
0.1325	238612
0.1325	242076
0.1325	244848
0.1325	250624
0.1325	252324
0.1325	272960
0.1325	292136
0.13258	120136
0.13258	135184
0.13258	141600
0.13258	151200
0.13258	172848
0.13258	188716
0.13258	194912
0.13258	195404
0.13258	195868
0.13258	198448
0.13258	203776
0.13258	206160
0.13258	237380
0.13258	242948
0.13375	129548
0.13375	180164
0.13375	215228
0.13375	245060
0.13375	295332
0.13375	309868
0.13375	340944
0.13375	391624
0.13437	162008
0.13437	167544
0.13437	169084
0.13437	172804
0.13437	181388
0.13437	189380
0.13437	190684
0.13437	192720
0.13437	192852
0.13437	197808
0.13437	207880
0.13516	124452
0.13516	144932
0.13516	157904
0.13516	162944
0.13516	168376
0.13516	172132
0.13516	184212
0.13516	195360
0.13516	197844
0.13516	206120
0.13516	237736
0.13516	243200
0.13516	244752
0.13516	273600
0.13516	299688
0.13531	163788
0.13531	168760
0.13531	179892
0.13531	180704
0.13531	183884
0.13531	192440
0.13531	211540
0.13531	216652
0.13531	222816
0.13531	227772
0.13531	240568
0.13531	327540
0.13625	78036
0.13625	92876
0.13625	128584
0.13625	159588
0.13625	164388
0.13625	167144
0.13625	196672
0.13625	202588
0.13625	221744
0.13625	232264
0.13625	337124
0.13629	140732
0.13629	152608
0.13629	156828
0.13629	157764
0.13629	167092
0.13629	168168
0.13629	175132
0.13629	175788
0.13629	187820
0.13629	198852
0.13629	213264
0.13629	216432
0.13629	263976
0.13638	197596
0.13638	197812
0.13638	198640
0.13638	199044
0.13638	199188
0.13638	199980
0.13638	201476
0.13638	201732
0.14	156548
0.14016	139328
0.14016	143976
0.14016	146148
0.14016	160632
0.14016	166264
0.14016	166452
0.14016	167208
0.14016	167420
0.14016	176240
0.14016	177092
0.14016	178832
0.14016	182960
0.14016	195468
0.14016	199440
0.14016	207528
0.14016	212196
0.14016	218896
0.14016	219572
0.14016	219656
0.14016	224272
0.14016	227792
0.14016	240624
0.14016	241000
0.14031	147944
0.14031	157904
0.14031	158540
0.14031	161056
0.14031	161220
0.14031	166612
0.14031	169712
0.14031	170720
0.14031	178204
0.14031	181252
0.14031	191228
0.14031	198672
0.14031	218048
0.14031	243616
0.14063	155068
0.14063	157416
0.14063	170256
0.14063	176060
0.14063	179560
0.14063	184888
0.14063	186040
0.14063	186496
0.14063	192056
0.14063	193224
0.14063	201200
0.14063	202016
0.14063	202440
0.14063	206568
0.14063	207572
0.14063	208508
0.14063	209236
0.14063	213860
0.14063	214060
0.14063	214924
0.14063	218308
0.14063	220580
0.14063	222436
0.14063	226968
0.14063	233796
0.1425	170812
0.1425	179804
0.1425	186796
0.1425	188616
0.1425	189752
0.1425	190036
0.1425	191368
0.1425	191540
0.1425	197148
0.1425	226708
0.1425	228400
0.14258	139728
0.14258	154180
0.14258	163556
0.14258	165132
0.14258	165228
0.14258	169392
0.14258	171868
0.14258	174872
0.14258	176836
0.14258	179288
0.14258	182440
0.14258	184128
0.14258	187388
0.14258	191784
0.14258	191888
0.14258	193656
0.14258	195476
0.14258	196044
0.14258	201984
0.14258	203104
0.14258	203704
0.14258	206120
0.14258	211964
0.14258	219408
0.14258	219812
0.14258	221512
0.14258	233800
0.14258	239076
0.14258	245536
0.14319	197556
0.14319	198456
0.14319	198544
0.14319	198564
0.14319	198680
0.14319	198940
0.14319	198944
0.14319	199156
0.14319	199392
0.14319	199488
0.14319	199624
0.14319	199856
0.14319	200064
0.14319	200180
0.14319	200232
0.14319	200320
0.14319	200548
0.14319	200564
0.14319	200580
0.14319	201028
0.14319	201116
0.14319	201452
0.14402	200388
0.14402	200612
0.14402	200668
0.14402	200704
0.14402	200708
0.14402	200820
0.14402	200848
0.14402	200968
0.14402	200976
0.14402	201052
0.14402	201644
0.145	198152
0.1455	203468
0.1455	203724
0.1455	203804
0.1455	204408
0.14601	202332
0.14601	202588
0.14601	202992
0.14601	203556
0.14601	203644
0.14601	203720
0.14601	203824
0.14601	204004
0.14601	204492
0.14601	204496
0.14601	204512
0.14601	204880
0.14625	80092
0.14625	121148
0.14625	148964
0.14625	156344
0.14625	157120
0.14625	166524
0.14625	166744
0.14625	170772
0.14625	170888
0.14625	172896
0.14625	178456
0.14625	181428
0.14625	192888
0.14625	194552
0.14625	203872
0.14625	206300
0.14625	209140
0.14625	216204
0.14625	218060
0.14625	220284
0.14625	229184
0.14625	261424
0.14625	275684
0.14688	135520
0.14688	146476
0.14688	175448
0.14688	178892
0.14688	180136
0.14688	180444
0.14688	185664
0.14688	192020
0.14688	203372
0.14688	206664
0.14688	226928
0.1475	163980
0.1475	178080
0.1475	178124
0.1475	178400
0.1475	180096
0.1475	183852
0.1475	194324
0.1475	198008
0.1475	205080
0.1475	226048
0.14844	140704
0.14844	172608
0.14844	173848
0.14844	181172
0.14844	196124
0.14844	197416
0.14844	208452
0.14844	210904
0.14844	216384
0.14844	226928
0.14844	234992
0.14844	237556
0.14902	200596
0.14902	200668
0.14902	200796
0.14902	200972
0.14902	201156
0.14902	201212
0.14902	202392
0.14902	202796
0.14902	202964
0.14902	204052
0.14902	218044
0.15	141564
0.15	187460
0.15	198888
0.15	228736
0.15	237552
0.15016	142276
0.15016	148956
0.15016	157876
0.15016	168532
0.15016	173864
0.15016	173952
0.15016	176996
0.15016	177140
0.15016	178100
0.15016	179872
0.15016	180324
0.15016	183460
0.15016	184796
0.15016	186360
0.15016	188140
0.15016	191540
0.15016	194160
0.15016	195956
0.15016	196168
0.15016	196228
0.15016	201488
0.15016	204252
0.15016	205916
0.15016	213884
0.15016	265112
0.15016	288540
0.15031	153680
0.15031	154860
0.15031	156808
0.15031	157672
0.15031	159876
0.15031	165688
0.15031	174832
0.15031	175256
0.15031	177568
0.15031	178760
0.15031	180548
0.15031	180744
0.15031	184928
0.15031	191504
0.15031	195004
0.15031	195300
0.15031	202744
0.15031	212964
0.15031	218432
0.15031	224064
0.15031	229792
0.15031	234800
0.15031	241632
0.15063	162560
0.15063	180324
0.15063	182356
0.15063	184344
0.15063	185224
0.15063	190860
0.15063	191808
0.15063	195288
0.15063	198272
0.15063	200096
0.15063	205424
0.15201	200596
0.15201	201112
0.15201	201344
0.15219	175620
0.15219	188904
0.15219	189480
0.15219	196540
0.15219	196616
0.15219	197292
0.15219	200636
0.15219	201764
0.15219	203076
0.15219	208700
0.15305	134276
0.15305	179576
0.15305	191848
0.15305	195864
0.15305	202684
0.15305	211984
0.15305	212880
0.15305	214652
0.15305	215140
0.15305	220328
0.15375	166388
0.15375	166676
0.15375	167812
0.15375	175624
0.15375	191044
0.15375	193192
0.15375	193548
0.15375	194388
0.15375	233788
0.15375	234704
0.15375	246980
0.15375	248556
0.155	288788
0.155	314468
0.15625	126652
0.15625	133992
0.15625	156572
0.15625	161548
0.15625	165356
0.15625	172864
0.15625	184464
0.15625	198536
0.15625	205160
0.15625	225648
0.15625	231876
0.15687	115168
0.15687	119020
0.15687	137256
0.15687	173708
0.15687	174788
0.15687	176492
0.15687	181364
0.15687	183020
0.15687	187916
0.15687	194376
0.15687	262592
0.15719	140752
0.15719	169004
0.15719	173656
0.15719	182136
0.15719	183848
0.15719	193404
0.15719	197204
0.15719	203808
0.15719	205764
0.15719	207528
0.15719	208068
0.15719	209404
0.15719	210984
0.15719	214688
0.15719	215312
0.15719	217128
0.15719	219112
0.15719	225736
0.15719	227204
0.15719	227496
0.15719	231908
0.15719	234288
0.15775	203552
0.15775	203596
0.15775	203992
0.15775	204168
0.15775	204288
0.15775	204356
0.15775	204632
0.15775	204684
0.15775	204784
0.15775	204888
0.15775	205128
0.15814	136536
0.15814	159104
0.15814	175268
0.15814	177896
0.15814	179216
0.15814	180536
0.15814	194056
0.15814	197724
0.15814	199484
0.15814	201556
0.15814	201960
0.15814	202012
0.15814	213224
0.15844	137424
0.15844	153968
0.15844	172044
0.15844	173992
0.15844	187108
0.15844	188392
0.15844	189128
0.15844	193568
0.15844	196708
0.15844	201412
0.15844	209900
0.15844	237392
0.15875	82020
0.15875	113092
0.15875	115940
0.15875	122652
0.15875	125632
0.15875	138596
0.15875	143088
0.15875	143192
0.15875	143644
0.15875	153808
0.15875	157028
0.15875	158208
0.15875	158948
0.15875	160336
0.15875	165412
0.15875	165644
0.15875	166844
0.15875	167708
0.15875	176168
0.15875	178964
0.15875	180112
0.15875	183716
0.15875	188072
0.15875	191836
0.15922	94372
0.15922	114352
0.15922	137852
0.15922	164848
0.15922	172624
0.15922	187140
0.15922	189532
0.15922	195848
0.15922	196808
0.15922	199388
0.15922	201356
0.15922	208668
0.15937	158968
0.15937	189688
0.15937	192628
0.15937	193328
0.15937	193532
0.15937	194740
0.15937	197416
0.15937	197908
0.15937	215556
0.15937	226652
0.15937	229064
0.15937	255344
0.16016	144624
0.16016	168304
0.16016	170884
0.16016	174144
0.16016	176132
0.16016	178772
0.16016	182252
0.16016	183432
0.16016	185244
0.16016	212252
0.16016	222916
0.16062	98432
0.16062	99300
0.16062	104436
0.16062	122964
0.16062	134444
0.16062	154032
0.16062	157428
0.16062	158140
0.16062	159664
0.16062	163692
0.16062	178508
0.16062	186488
0.16062	192068
0.16062	192664
0.16062	202940
0.16062	203672
0.16062	205384
0.16062	206172
0.16062	208392
0.16062	209704
0.16062	210552
0.16062	213768
0.16062	216920
0.16062	217184
0.16062	219284
0.16062	225988
0.16062	231120
0.16062	233388
0.16062	236164
0.16062	251532
0.16062	257544
0.16062	262172
0.16062	302032
0.16109	142656
0.16109	157972
0.16109	170972
0.16109	184828
0.16109	189956
0.16109	191956
0.16109	192444
0.16109	201100
0.16109	204704
0.16109	233888
0.16109	298676
0.16129	104424
0.16129	148436
0.16129	149592
0.16129	154088
0.16129	155908
0.16129	157736
0.16129	165500
0.16129	175356
0.16129	185748
0.16129	186932
0.16129	187036
0.16129	198436
0.16129	203712
0.16129	221416
0.16138	197788
0.16138	198408
0.16138	198444
0.16138	198560
0.16138	198672
0.16138	198908
0.16138	199256
0.1625	115364
0.1625	142968
0.1625	186528
0.1625	239880
0.1625	259668
0.1625	268764
0.1625	285816
0.1625	286892
0.1625	298300
0.1625	298824
0.1625	306080
0.1625	307156
0.1625	324692
0.1625	326348
0.16258	168168
0.16258	172844
0.16258	183032
0.16258	183704
0.16258	189284
0.16258	190320
0.16258	195824
0.16258	196660
0.16258	206960
0.16258	207936
0.16258	208236
0.16258	209104
0.16319	197688
0.16319	197904
0.16319	197992
0.16319	198056
0.16319	198188
0.16319	198240
0.16319	198372
0.16319	198496
0.16319	198584
0.16319	198620
0.16319	198992
0.16402	192940
0.16402	194036
0.16402	205452
0.16402	208892
0.16402	209076
0.16402	209456
0.16402	224888
0.16402	226348
0.16402	227536
0.16402	233300
0.16402	241492
0.16409	199980
0.16409	200352
0.16409	201192
0.165	148920
0.165	191692
0.165	192780
0.165	195984
0.165	205120
0.165	210144
0.16516	143508
0.16516	170020
0.16516	170216
0.16516	170284
0.16516	175672
0.16516	177096
0.16516	178000
0.16516	182708
0.16516	194216
0.16516	195644
0.16516	222048
0.16516	222904
0.16516	230380
0.16562	158964
0.16562	187808
0.16562	193860
0.16562	197708
0.16562	205728
0.16562	208244
0.16562	208256
0.16562	208860
0.16562	213216
0.16562	214956
0.16562	221304
0.16625	200328
0.16625	212824
0.16625	213780
0.16625	218936
0.16625	225996
0.16625	228140
0.16625	228760
0.16625	234160
0.16625	234984
0.16625	237400
0.16625	237600
0.16625	237664
0.16625	237720
0.16625	241360
0.16625	247444
0.16625	248860
0.16625	249452
0.16625	255152
0.16625	258900
0.16813	179616
0.16813	186956
0.16813	189456
0.16813	204512
0.16813	209600
0.16813	248456
0.16875	148772
0.16875	185892
0.16875	210100
0.16875	282024
0.16875	331012
0.16875	334248
0.16875	369400
0.17	134696
0.17	156892
0.17	194040
0.17	204976
0.17	237652
0.17	248852
0.17016	148424
0.17016	161444
0.17016	173996
0.17016	176704
0.17016	184936
0.17016	210204
0.17016	216848
0.17016	222796
0.17016	228672
0.17016	233564
0.17016	257684
0.17063	152188
0.17063	176852
0.17063	183692
0.17063	183848
0.17063	198360
0.17063	212392
0.17063	217368
0.17063	217444
0.17063	218244
0.17063	224360
0.17063	234484
0.17063	333936
0.17138	198152
0.17138	198340
0.17138	198852
0.17138	198992
0.17138	199068
0.17138	199296
0.17138	199380
0.17138	199536
0.17138	199892
0.1725	171868
0.1725	179404
0.1725	179472
0.1725	186452
0.1725	191332
0.1725	196120
0.1725	200088
0.1725	287888
0.1725	292168
0.1725	312428
0.1725	321960
0.1725	323564
0.1725	328228
0.17422	113140
0.17422	125584
0.17422	129752
0.17422	133980
0.17422	149384
0.17422	155612
0.17422	169096
0.17422	181668
0.17422	185512
0.17422	200584
0.17422	204444
0.17516	145528
0.17516	152160
0.17516	156024
0.17516	162164
0.17516	166324
0.17516	169796
0.17516	175096
0.17516	175292
0.17516	190100
0.17516	190472
0.17516	192100
0.17516	192116
0.17516	194364
0.17516	195492
0.17516	196080
0.17516	197664
0.17516	202508
0.17516	207224
0.17516	207812
0.17516	209608
0.17516	224316
0.17516	233604
0.17516	250568
0.17516	272968
0.17531	167968
0.17531	173324
0.17531	176656
0.17531	179472
0.17531	180072
0.17531	194312
0.17531	196736
0.17531	200508
0.17531	208952
0.17531	220380
0.17531	262096
0.17625	113532
0.17625	116304
0.17625	141444
0.17625	162916
0.17625	188068
0.17625	192604
0.17625	194456
0.17625	204872
0.17625	207004
0.17625	211784
0.17625	214276
0.17625	214696
0.17625	218108
0.17625	219136
0.17625	222436
0.17625	241488
0.17625	246368
0.17625	250036
0.17625	253624
0.17625	257424
0.17625	263696
0.17625	299812
0.17629	147324
0.17629	162348
0.17629	169324
0.17629	175992
0.17629	182696
0.17629	194996
0.17629	203612
0.17629	206904
0.17629	212140
0.17629	223196
0.17629	249664
0.17719	202020
0.17719	210196
0.17719	214056
0.17719	215664
0.17719	216232
0.17719	216784
0.17719	218624
0.17719	220880
0.17719	221188
0.17719	222924
0.17719	223520
0.1775	164748
0.1775	166440
0.1775	167736
0.1775	172788
0.1775	177056
0.1775	196152
0.1775	198284
0.1775	202464
0.1775	222092
0.1775	229236
0.1775	229716
0.1775	229740
0.17805	132560
0.17805	145672
0.17805	172948
0.17805	181168
0.17805	183288
0.17805	189860
0.17805	194120
0.17805	194544
0.17805	195384
0.17805	203376
0.17805	262716
0.17813	107476
0.17813	128384
0.17813	158984
0.17813	165880
0.17813	181832
0.17813	188412
0.17813	191328
0.17813	198972
0.17813	206284
0.17813	211900
0.17813	225768
0.17819	197560
0.17819	197840
0.17819	197968
0.17819	198236
0.17819	198240
0.17819	198472
0.17819	198748
0.17819	198856
0.17819	200464
0.17819	201372
0.17819	202384
0.18	145804
0.18	148144
0.18	151792
0.18	163968
0.18	180036
0.18	184368
0.18	186064
0.18	203996
0.18031	142344
0.18031	155736
0.18031	163924
0.18031	164040
0.18031	164412
0.18031	168756
0.18031	172408
0.18031	173104
0.18031	174752
0.18031	176312
0.18031	176780
0.18031	179304
0.18031	179472
0.18031	180572
0.18031	181952
0.18031	183764
0.18031	184444
0.18031	184952
0.18031	185016
0.18031	188092
0.18031	188684
0.18031	189512
0.18031	192132
0.18031	195024
0.18031	195424
0.18031	202468
0.18031	206476
0.18031	208360
0.18031	209412
0.18031	209912
0.18031	215320
0.18031	218244
0.18031	219324
0.18031	219984
0.18031	220220
0.18031	234884
0.18031	235440
0.18031	241724
0.18063	169588
0.18063	176656
0.18063	186012
0.18063	186112
0.18063	190520
0.18063	194856
0.18063	203880
0.18063	209664
0.18063	210464
0.18063	220736
0.18063	222772
0.18063	225340
0.18101	202960
0.18101	203416
0.18101	203604
0.18101	203700
0.18101	203800
0.18101	203904
0.18101	203964
0.18101	204748
0.18101	206252
0.18101	206268
0.18101	206284
0.18125	154804
0.18125	162560
0.18125	171744
0.18125	175620
0.18125	179192
0.18125	181388
0.18125	183808
0.18125	186784
0.18125	190504
0.18125	200672
0.18125	232868
0.18125	261296
0.18201	200616
0.18201	200872
0.18201	201664
0.18219	205920
0.18219	208816
0.18219	210964
0.18219	215728
0.18219	215920
0.18219	217944
0.18219	219300
0.18219	220160
0.18219	223816
0.18219	230604
0.18219	230616
0.18344	144432
0.18344	154132
0.18344	179464
0.18344	181976
0.18344	190700
0.18344	193596
0.18344	195160
0.18344	199428
0.18344	225576
0.18344	235756
0.18344	243328
0.185	158176
0.185	167680
0.185	190396
0.185	190756
0.185	203456
0.185	204084
0.185	205688
0.185	208900
0.185	210512
0.185	223456
0.185	224892
0.185	228156
0.185	228248
0.185	230452
0.185	252292
0.18531	168448
0.18531	171240
0.18531	177196
0.18531	178472
0.18531	186120
0.18531	189332
0.18531	189980
0.18531	193076
0.18531	193148
0.18531	193532
0.18531	198868
0.1855	203240
0.1855	203656
