0.331 0.191 0 1 0 1 1
0.247 0.176 0 1 0 1 1
0.275 0.176 0 1 0 1 1
0.251 0.1 0 1 0 1 1
0.278 0.135 0 1 0 1 1
0.312 0.135 0 1 0 1 1
0.317 0.14 0 1 0 1 1
0.271 0.14 0 1 0 1 1
0.322 0.165 0 1 0 1 1
0.307 0.165 0 1 0 1 1
0.311 0.19 0 1 0 1 1
0.315 0.19 0 1 0 1 1
0.332 0.195 0 1 0 1 1
0.302 0.195 0 1 0 1 1
0.28 0.155 0 1 0 1 1
0.372 0.155 0 1 0 1 1
0.339 0.115 0 1 0 1 1
0.379 0.115 0 1 0 1 1
0.387 0.108 0 1 0 1 1
0.403 0.108 0 1 0 1 1
0.374 0.123 0 1 0 1 1
0.36 0.123 0 1 0 1 1
0.379 0.153 0 1 0 1 1
0.377 0.153 0 1 0 1 1
0.321 0.168 0 1 0 1 1
0.334 0.168 0 1 0 1 1
0.415 0.193 0 1 0 1 1
0.43 0.193 0 1 0 1 1
0.372 0.198 0 1 0 1 1
0.325 0.198 0 1 0 1 1
0.333 0.198 0 1 0 1 1
0.349 0.199 0 1 0 1 1
0.343 0.199 0 1 0 1 1
0.388 0.199 0 1 0 1 1
0.423 0.199 0 1 0 1 1
0.359 0.174 0 1 0 1 1
0.359 0.174 0 1 0 1 1
0.382 0.174 0 1 0 1 1
0.362 0.174 0 1 0 1 1
0.339 0.169 0 1 0 1 1
0.344 0.169 0 1 0 1 1
0.312 0.154 0 1 0 1 1
0.305 0.154 0 1 0 1 1
0.331 0.134 0 1 0 1 1
0.396 0.134 0 1 0 1 1
0.358 0.117 0 1 0 1 1
0.268 0.117 0 1 0 1 1
0.295 0.142 0 1 0 1 1
0.352 0.142 0 1 0 1 1
0.364 0.147 0 1 0 1 1
0.381 0.147 0 1 0 1 1
0.401 0.147 0 1 0 1 1
0.426 0.157 0 1 0 1 1
0.439 0.157 0 1 0 1 1
0.363 0.167 0 1 0 1 1
0.316 0.167 0 1 0 1 1
0.386 0.177 0 1 0 1 1
0.361 0.177 0 1 0 1 1
0.323 0.188 0 1 0 1 1
0.432 0.188 0 1 0 1 1
0.454 0.148 0 1 0 1 1
0.395 0.148 0 1 0 1 1
0.374 0.123 0 1 0 1 1
0.369 0.123 0 1 0 1 1
0.348 0.113 0 1 0 1 1
0.375 0.113 0 1 0 1 1
0.324 0.113 0 1 0 1 1
0.303 0.113 0 1 0 1 1
0.337 0.107 0 1 0 1 1
0.396 0.107 0 1 0 1 1
0.479 0.107 0 1 0 1 1
0.379 0.107 0 1 0 1 1
0.338 0.127 0 1 0 1 1
0.36 0.127 0 1 0 1 1
0.413 0.147 0 1 0 1 1
0.344 0.147 0 1 0 1 1
0.448 0.182 0 1 0 1 1
0.36 0.182 0 1 0 1 1
0.417 0.191 0 1 0 1 1
0.391 0.191 0 1 0 1 1
0.375 0.186 0 1 0 1 1
0.309 0.186 0 1 0 1 1
0.318 0.161 0 1 0 1 1
0.347 0.161 0 1 0 1 1
0.35 0.121 0 1 0 1 1
0.384 0.121 0 1 0 1 1
0.354 0.11 0 1 0 1 1
0.336 0.11 0 1 0 1 1
0.372 0.14 0 1 0 1 1
0.34 0.14 0 1 0 1 1
0.331 0.15 0 1 0 1 1
0.325 0.15 0 1 0 1 1
0.349 0.19 0 1 0 1 1
0.362 0.19 0 1 0 1 1
0.346 0.195 0 1 0 1 1
0.344 0.195 0 1 0 1 1
0.335 0.19 0 1 0 1 1
0.354 0.19 0 1 0 1 1
0.349 0.185 0 1 0 1 1
0.351 0.185 0 1 0 1 1
0.3 0.155 0 1 0 1 1
0.338 0.13 0 1 0 1 1
0.388 0.115 0 1 0 1 1
0.344 0.115 0 1 0 1 1
0.313 0.15 0 1 0 1 1
0.346 0.15 0 1 0 1 1
0.407 0.165 0 1 0 1 1
0.365 0.165 0 1 0 1 1
0.264 0.195 0 1 0 1 1
0.358 0.195 0 1 0 1 1
0.371 0.198 0 1 0 1 1
0.354 0.198 0 1 0 1 1
0.396 0.168 0 1 0 1 1
0.356 0.168 0 1 0 1 1
0.321 0.128 0 1 0 1 1
0.325 0.128 0 1 0 1 1
0.343 0.108 0 1 0 1 1
0.354 0.108 0 1 0 1 1
0.366 0.1 0 1 0 1 1
0.367 0.14 0 1 0 1 1
0.354 0.14 0 1 0 1 1
0.41 0.145 0 1 0 1 1
0.393 0.145 0 1 0 1 1
0.369 0.16 0 1 0 1 1
0.429 0.16 0 1 0 1 1
0.388 0.18 0 1 0 1 1
0.416 0.18 0 1 0 1 1
0.42 0.18 0 1 0 1 1
0.457 0.18 0 1 0 1 1
0.409 0.18 0 1 0 1 1
0.407 0.18 0 1 0 1 1
0.405 0.155 0 1 0 1 1
0.386 0.155 0 1 0 1 1
0.419 0.125 0 1 0 1 1
0.482 0.125 0 1 0 1 1
0.451 0.105 0 1 0 1 1
0.452 0.105 0 1 0 1 1
0.486 0.103 0 1 0 1 1
0.501 0.103 0 1 0 1 1
0.503 0.108 0 1 0 1 1
0.484 0.108 0 1 0 1 1
0.43 0.138 0 1 0 1 1
0.429 0.138 0 1 0 1 1
0.437 0.143 0 1 0 1 1
0.415 0.143 0 1 0 1 1
0.413 0.148 0 1 0 1 1
0.406 0.148 0 1 0 1 1
0.402 0.148 0 1 0 1 1
0.449 0.183 0 1 0 1 1
0.455 0.183 0 1 0 1 1
0.445 0.191 0 1 0 1 1
0.48 0.191 0 1 0 1 1
0.376 0.181 0 1 0 1 1
0.411 0.181 0 1 0 1 1
0.374 0.161 0 1 0 1 1
0.36 0.161 0 1 0 1 1
0.377 0.141 0 1 0 1 1
0.435 0.141 0 1 0 1 1
0.424 0.116 0 1 0 1 1
0.401 0.116 0 1 0 1 1
0.47 0.108 0 1 0 1 1
0.506 0.108 0 1 0 1 1
0.543 0.118 0 1 0 1 1
0.509 0.118 0 1 0 1 1
0.462 0.118 0 1 0 1 1
0.431 0.123 0 1 0 1 1
0.434 0.123 0 1 0 1 1
0.42 0.123 0 1 0 1 1
0.41 0.163 0 1 0 1 1
0.459 0.163 0 1 0 1 1
0.452 0.188 0 1 0 1 1
0.46 0.188 0 1 0 1 1
0.481 0.194 0 1 0 1 1
0.498 0.194 0 1 0 1 1
0.453 0.194 0 1 0 1 1
0.431 0.184 0 1 0 1 1
0.415 0.149 0 1 0 1 1
0.432 0.149 0 1 0 1 1
0.442 0.129 0 1 0 1 1
0.458 0.129 0 1 0 1 1
0.436 0.129 0 1 0 1 1
0.456 0.115 0 1 0 1 1
0.422 0.115 0 1 0 1 1
0.443 0.155 0 1 0 1 1
0.453 0.155 0 1 0 1 1
0.472 0.155 0 1 0 1 1
0.42 0.155 0 1 0 1 1
0.418 0.155 0 1 0 1 1
0.429 0.195 0 1 0 1 1
0.4 0.195 0 1 0 1 1
0.43 0.197 0 1 0 1 1
0.391 0.197 0 1 0 1 1
0.437 0.167 0 1 0 1 1
0.469 0.167 0 1 0 1 1
0.486 0.142 0 1 0 1 1
0.482 0.142 0 1 0 1 1
0.466 0.137 0 1 0 1 1
0.426 0.137 0 1 0 1 1
0.449 0.112 0 1 0 1 1
0.387 0.112 0 1 0 1 1
0.39 0.102 0 1 0 1 1
0.383 0.102 0 1 0 1 1
0.392 0.102 0 1 0 1 1
0.402 0.102 0 1 0 1 1
0.381 0.101 0 1 0 1 1
0.361 0.101 0 1 0 1 1
0.384 0.101 0 1 0 1 1
0.344 0.131 0 1 0 1 1
0.378 0.131 0 1 0 1 1
0.373 0.131 0 1 0 1 1
0.327 0.171 0 1 0 1 1
0.353 0.171 0 1 0 1 1
0.39 0.171 0 1 0 1 1
0.362 0.181 0 1 0 1 1
0.386 0.181 0 1 0 1 1
0.416 0.191 0 1 0 1 1
0.42 0.191 0 1 0 1 1
0.39 0.171 0 1 0 1 1
0.367 0.171 0 1 0 1 1
0.432 0.156 0 1 0 1 1
0.433 0.156 0 1 0 1 1
0.44 0.131 0 1 0 1 1
0.45 0.131 0 1 0 1 1
0.444 0.126 0 1 0 1 1
0.43 0.126 0 1 0 1 1
0.492 0.116 0 1 0 1 1
0.395 0.116 0 1 0 1 1
0.41 0.108 0 1 0 1 1
0.445 0.108 0 1 0 1 1
0.44 0.1 0 1 0 1 1
0.41 0.135 0 1 0 1 1
0.415 0.135 0 1 0 1 1
0.485 0.15 0 1 0 1 1
0.558 0.15 0 1 0 1 1
0.468 0.155 0 1 0 1 1
0.435 0.155 0 1 0 1 1
0.456 0.185 0 1 0 1 1
0.383 0.193 0 1 0 1 1
0.384 0.193 0 1 0 1 1
0.444 0.173 0 1 0 1 1
0.49 0.138 0 1 0 1 1
0.449 0.138 0 1 0 1 1
0.437 0.119 0 1 0 1 1
0.449 0.119 0 1 0 1 1
0.419 0.144 0 1 0 1 1
0.412 0.144 0 1 0 1 1
0.417 0.149 0 1 0 1 1
0.408 0.149 0 1 0 1 1
0.372 0.164 0 1 0 1 1
0.43 0.182 0 1 0 1 1
0.494 0.182 0 1 0 1 1
0.479 0.177 0 1 0 1 1
0.432 0.177 0 1 0 1 1
0.433 0.142 0 1 0 1 1
0.433 0.142 0 1 0 1 1
0.482 0.107 0 1 0 1 1
0.569 0.107 0 1 0 1 1
0.516 0.107 0 1 0 1 1
0.448 0.103 0 1 0 1 1
0.481 0.103 0 1 0 1 1
0.502 0.138 0 1 0 1 1
0.533 0.138 0 1 0 1 1
0.509 0.158 0 1 0 1 1
0.465 0.158 0 1 0 1 1
0.463 0.168 0 1 0 1 1
0.462 0.173 0 1 0 1 1
0.416 0.173 0 1 0 1 1
0.448 0.193 0 1 0 1 1
0.452 0.193 0 1 0 1 1
0.47 0.197 0 1 0 1 1
0.458 0.197 0 1 0 1 1
0.454 0.192 0 1 0 1 1
0.505 0.192 0 1 0 1 1
0.453 0.187 0 1 0 1 1
0.454 0.187 0 1 0 1 1
0.405 0.147 0 1 0 1 1
0.419 0.147 0 1 0 1 1
0.458 0.117 0 1 0 1 1
0.466 0.117 0 1 0 1 1
0.46 0.108 0 1 0 1 1
0.466 0.108 0 1 0 1 1
0.455 0.138 0 1 0 1 1
0.523 0.138 0 1 0 1 1
0.492 0.148 0 1 0 1 1
0.454 0.148 0 1 0 1 1
0.521 0.158 0 1 0 1 1
0.557 0.158 0 1 0 1 1
0.498 0.158 0 1 0 1 1
0.394 0.158 0 1 0 1 1
0.378 0.163 0 1 0 1 1
0.433 0.163 0 1 0 1 1
0.451 0.188 0 1 0 1 1
0.493 0.188 0 1 0 1 1
0.457 0.188 0 1 0 1 1
0.409 0.188 0 1 0 1 1
0.465 0.194 0 1 0 1 1
0.479 0.194 0 1 0 1 1
0.436 0.179 0 1 0 1 1
0.465 0.179 0 1 0 1 1
0.46 0.149 0 1 0 1 1
0.465 0.149 0 1 0 1 1
0.467 0.114 0 1 0 1 1
0.534 0.114 0 1 0 1 1
0.526 0.107 0 1 0 1 1
0.478 0.107 0 1 0 1 1
0.473 0.117 0 1 0 1 1
0.464 0.117 0 1 0 1 1
0.426 0.152 0 1 0 1 1
0.453 0.152 0 1 0 1 1
0.462 0.172 0 1 0 1 1
0.488 0.172 0 1 0 1 1
0.469 0.197 0 1 0 1 1
0.492 0.197 0 1 0 1 1
0.507 0.199 0 1 0 1 1
0.509 0.159 0 1 0 1 1
0.473 0.159 0 1 0 1 1
0.462 0.149 0 1 0 1 1
0.47 0.149 0 1 0 1 1
0.423 0.139 0 1 0 1 1
0.461 0.139 0 1 0 1 1
0.438 0.119 0 1 0 1 1
0.462 0.119 0 1 0 1 1
0.449 0.109 0 1 0 1 1
0.495 0.109 0 1 0 1 1
0.457 0.134 0 1 0 1 1
0.466 0.134 0 1 0 1 1
0.467 0.169 0 1 0 1 1
0.462 0.169 0 1 0 1 1
0.435 0.185 0 1 0 1 1
0.455 0.165 0 1 0 1 1
0.461 0.165 0 1 0 1 1
0.464 0.15 0 1 0 1 1
0.426 0.15 0 1 0 1 1
0.447 0.115 0 1 0 1 1
0.443 0.115 0 1 0 1 1
0.455 0.107 0 1 0 1 1
0.45 0.107 0 1 0 1 1
0.449 0.142 0 1 0 1 1
0.466 0.182 0 1 0 1 1
0.485 0.182 0 1 0 1 1
0.445 0.191 0 1 0 1 1
0.433 0.191 0 1 0 1 1
0.449 0.166 0 1 0 1 1
0.503 0.166 0 1 0 1 1
0.481 0.166 0 1 0 1 1
0.474 0.166 0 1 0 1 1
