196020 0.469
5580 0.379
57320 0.476
196 0.394
205924 0.477
71928 0.351
196 0.362
3780 0.402
204420 0.324
4152 0.416
200 0.301
209700 0.32
52976 0.204
35732 0.345
3776 0.335
226028 0.3
192 0.273
3708 0.265
192 0.298
37772 0.395
227332 0.43
6916 0.322
90032 0.669
227908 0.6
192 0.409
6260 0.289
192 0.343
45012 0.437
208980 0.44
88584 0.332
196 0.325
8044 0.394
223644 0.174
92796 0.315
192 0.405
9020 0.466
214852 0.252
99444 0.31
8132 0.374
196 0.406
217248 0.4
8572 0.371
108724 0.332
200 0.345
220348 0.258
205872 0.483
9696 0.447
200 0.25
220776 0.448
9616 0.425
196 0.416
152888 0.269
173780 0.293
200 0.276
7516 0.269
208772 0.434
233940 0.46
10600 0.454
192 0.306
118860 0.135
202152 0.145
102340 0.261
196 0.283
9460 0.277
227492 0.21
220224 0.325
192 0.24
8952 0.281
226512 0.252
476 0.212
163512 0.223
2552 0.233
196 0.223
232296 0.367
6944 0.336
33548 0.329
3840 0.191
196 0.359
194684 0.32
3268 0.25
200 0.192
183156 0.347
18224 0.32
24860 0.348
3420 0.379
192 0.262
203540 0.328
4664 0.214
192 0.296
194284 0.364
71076 0.281
5196 0.296
192 0.315
197328 0.29
84228 0.332
59492 0.343
4184 0.28
196 0.33
195996 0.329
21964 0.312
5364 0.274
196 0.213
218152 0.368
8000 0.344
196 0.37
203676 0.336
100036 0.336
7084 0.255
192 0.275
220368 0.367
89300 0.367
7796 0.333
200 0.312
114516 0.233
222216 0.28
5704 0.247
217716 0.467
192 0.276
53096 0.279
6188 0.368
46460 0.378
192 0.262
198544 0.373
44408 0.452
196 0.303
4004 0.269
206408 0.483
3492 0.279
15328 0.451
196 0.351
217676 0.45
3312 0.326
213144 0.473
15452 0.422
196 0.307
3324 0.368
22568 0.462
192 0.324
226388 0.42
196 0.33
4188 0.286
224468 0.453
17624 0.466
3904 0.301
21120 0.355
196 0.368
221624 0.372
5140 0.387
17624 0.39
192 0.424
220916 0.351
30532 0.354
4876 0.379
196 0.264
223816 0.325
32828 0.303
6104 0.393
196 0.396
230228 0.272
7552 0.302
192 0.445
203652 0.346
54424 0.365
200796 0.434
9068 0.433
196 0.381
219352 0.435
7160 0.4
186888 0.496
79040 0.504
192 0.277
7120 0.347
129120 0.366
196 0.316
201868 0.356
89900 0.351
6852 0.276
202412 0.362
196 0.374
6968 0.306
192 0.34
193224 0.267
114640 0.288
6728 0.382
196 0.342
199988 0.403
131292 0.407
146372 0.29
8364 0.335
192 0.329
209828 0.336
7988 0.297
192 0.329
219624 0.591
198588 0.578
102932 0.459
5924 0.327
200 0.295
199204 0.463
192 0.327
5560 0.333
31380 0.345
201500 0.303
5780 0.349
196 0.337
19672 0.458
188100 0.471
6012 0.336
175864 0.41
83508 0.385
192 0.311
136236 0.39
5444 0.338
192 0.269
201064 0.334
83508 0.418
196 0.268
5468 0.334
187744 0.425
9716 0.297
77592 0.384
196 0.257
190952 0.337
42964 0.275
192 0.267
4456 0.38
192424 0.341
196 0.294
4316 0.225
195960 0.38
24740 0.388
196 0.403
4044 0.294
185208 0.369
16176 0.354
3732 0.354
24016 0.458
192 0.281
193288 0.413
196 0.271
3448 0.361
10384 0.376
19672 0.205
3912 0.329
192 0.34
184624 0.194
200 0.299
203200 0.378
3168 0.271
6040 0.376
191576 0.424
57320 0.398
192 0.267
6296 0.333
87852 0.466
192 0.326
6276 0.299
156716 0.48
5300 0.364
229332 0.444
37048 0.353
200 0.395
115368 0.418
192 0.428
7340 0.349
210588 0.475
57444 0.473
196 0.335
5212 0.328
208392 0.474
5964 0.53
64560 0.416
196 0.409
190476 0.423
7708 0.295
67580 0.324
192 0.27
207972 0.295
196 0.353
7568 0.409
113792 0.291
194668 0.413
103784 0.504
192 0.338
7368 0.275
193388 0.439
5380 0.337
196 0.326
18948 0.331
220628 0.296
180704 0.397
7344 0.314
196 0.423
71204 0.356
42116 0.551
6556 0.357
196 0.363
199732 0.545
216948 0.492
24868 0.454
196 0.352
5172 0.452
84108 0.379
6368 0.359
196 0.349
183988 0.393
42968 0.427
4536 0.328
196 0.413
229340 0.37
5184 0.365
192 0.316
68904 0.328
185836 0.372
35728 0.32
4252 0.382
192 0.304
232988 0.451
5680 0.369
29084 0.377
196 0.27
216156 0.377
35728 0.376
4672 0.273
192 0.258
197676 0.332
192 0.27
3596 0.262
18224 0.361
219600 0.379
41520 0.412
4120 0.287
192 0.381
226500 0.429
4108 0.331
192 0.507
29808 0.441
234236 0.458
38624 0.415
4404 0.535
192 0.339
232608 0.421
4276 0.43
196 0.317
40668 0.326
240472 0.293
6072 0.396
196 0.343
42968 0.346
238032 0.39
55872 0.397
6080 0.31
196 0.313
262120 0.473
202976 0.458
9596 0.407
192 0.266
202832 0.459
4516 0.278
196 0.392
191228 0.507
27636 0.373
59620 0.545
6228 0.348
192 0.231
194044 0.516
6228 0.336
196 0.442
43564 0.356
206140 0.387
196 0.243
8752 0.321
185600 0.519
199368 0.468
208640 0.451
10396 0.401
187712 0.463
200 0.287
195280 0.378
89308 0.413
7300 0.336
192 0.316
8188 0.284
218592 0.309
108000 0.257
196 0.265
132024 0.391
8608 0.305
200 0.383
215884 0.378
6928 0.345
95692 0.281
192 0.343
207532 0.313
196 0.341
4840 0.362
226072 0.399
80616 0.381
5224 0.339
196 0.294
220932 0.398
56596 0.455
50212 0.408
4668 0.315
200 0.286
212544 0.356
3976 0.289
31256 0.413
196 0.294
211892 0.414
192 0.261
5316 0.336
214148 0.417
49488 0.442
4896 0.287
53700 0.396
196 0.313
201700 0.396
31388 0.357
5312 0.259
192 0.277
174564 0.334
5044 0.343
22568 0.345
196 0.42
205696 0.345
7328 0.289
196 0.38
218028 0.335
94376 0.34
7832 0.329
207616 0.409
105828 0.403
196 0.288
179084 0.352
196 0.382
9360 0.335
222396 0.337
8816 0.277
213080 0.337
115964 0.38
196 0.337
181980 0.354
8236 0.313
196 0.345
161476 0.372
192 0.311
7056 0.305
60216 0.394
181956 0.404
7152 0.326
196 0.279
161068 0.428
108132 0.353
8452 0.375
196 0.277
68904 0.321
215740 0.357
7316 0.297
112476 0.268
185548 0.34
196 0.352
198504 0.497
47316 0.366
4564 0.293
192 0.231
4912 0.354
203080 0.387
92932 0.471
196 0.363
4240 0.298
205496 0.341
45736 0.326
196 0.26
134200 0.275
196 0.343
6776 0.374
199180 0.304
192 0.364
5968 0.359
195940 0.414
84832 0.377
118272 0.44
196 0.285
7716 0.411
162688 0.426
196 0.383
5960 0.364
200556 0.157
45012 0.383
196 0.382
242268 0.284
97276 0.262
7160 0.253
196 0.285
155060 0.381
10932 0.383
181804 0.386
196 0.289
83520 0.461
7160 0.351
210916 0.367
7444 0.31
192 0.386
218856 0.458
87004 0.451
7604 0.31
196 0.273
122616 0.428
196188 0.38
7196 0.344
183292 0.371
133340 0.428
200 0.303
4368 0.237
206048 0.292
32116 0.374
196 0.312
50804 0.346
192 0.424
4628 0.35
201480 0.307
29944 0.33
196 0.323
3764 0.312
222664 0.321
26188 0.365
3584 0.407
225904 0.383
476 0.305
168920 0.396
4028 0.396
170964 0.417
46764 0.366
196 0.315
192 0.326
195472 0.333
71196 0.381
5896 0.355
5668 0.349
24016 0.408
196 0.48
129848 0.382
5160 0.32
192 0.301
204380 0.443
248580 0.456
6868 0.398
196 0.297
185008 0.414
31256 0.432
61060 0.479
7852 0.285
200 0.506
197276 0.522
7344 0.295
192 0.358
205428 0.387
45736 0.394
88572 0.351
9348 0.455
192 0.366
208648 0.425
9780 0.401
125376 0.473
200 0.433
181144 0.424
8816 0.318
170388 0.476
92192 0.504
192 0.295
5880 0.452
192 0.351
49356 0.606
147100 0.531
152284 0.479
192 0.38
6040 0.276
277984 0.483
11296 0.28
196 0.369
190380 0.454
139132 0.486
192 0.343
195396 0.443
84228 0.456
6004 0.342
39220 0.458
4008 0.301
192 0.435
2996 0.325
192 0.42
207064 0.514
4588 0.497
3864 0.449
196 0.392
14604 0.544
205220 0.52
18344 0.517
3552 0.374
192 0.337
177104 0.599
3076 0.386
196 0.462
185644 0.437
15328 0.484
196 0.368
25588 0.66
3456 0.386
171260 0.616
16776 0.648
192 0.332
2888 0.372
193304 0.621
3704 0.376
197664 0.598
17624 0.684
200 0.351
3484 0.386
30532 0.6
192 0.329
176912 0.525
4336 0.36
40068 0.504
192 0.468
175224 0.431
192 0.308
2940 0.358
247232 0.541
3020 0.459
97988 0.55
7112 0.347
196 0.377
179748 0.503
57320 0.453
5180 0.326
196 0.327
185920 0.464
193444 0.554
93644 0.477
5700 0.385
192 0.156
193956 0.554
4264 0.296
192 0.251
190488 0.582
13156 0.616
15452 0.528
4280 0.274
196 0.419
176928 0.573
6004 0.266
196 0.365
36324 0.527
165888 0.527
4488 0.247
22692 0.635
196 0.386
191364 0.581
8884 0.416
180416 0.465
447560 0.452
196 0.547
328224 0.488
192 0.328
9484 0.304
202396 0.392
7536 0.362
200860 0.464
97140 0.35
192 0.343
7556 0.452
89300 0.456
192 0.302
160176 0.382
45012 0.368
5896 0.362
192 0.305
193212 0.356
6592 0.309
110296 0.443
192 0.342
172500 0.531
70352 0.481
5904 0.33
196 0.381
196 0.323
188652 0.541
23416 0.487
4036 0.342
180188 0.499
24016 0.499
3180 0.333
196 0.386
167180 0.447
28484 0.395
3772 0.323
196 0.511
166176 0.504
29808 0.594
3352 0.326
192 0.421
180204 0.718
196 0.375
18948 0.663
3744 0.434
192 0.372
207176 0.708
215256 0.611
51652 0.597
4184 0.481
4032 0.419
192 0.316
208528 0.536
38496 0.536
31256 0.536
4600 0.383
192 0.397
214308 0.515
38620 0.476
4300 0.316
200 0.386
207580 0.475
4360 0.364
196 0.367
43564 0.469
209868 0.463
19796 0.455
4760 0.382
200 0.36
195632 0.473
7768 0.412
192 0.444
170688 0.403
57320 0.403
63960 0.533
5940 0.385
192 0.447
185868 0.481
230468 0.602
7116 0.376
196 0.425
215192 0.591
37048 0.583
10388 0.533
4380 0.402
196 0.386
225288 0.59
9344 0.485
108000 0.449
192 0.394
152564 0.539
196 0.263
92200 0.484
9092 0.525
183024 0.421
62516 0.531
8912 0.428
192 0.339
152584 0.551
56596 0.49
6704 0.354
135444 0.508
73376 0.592
196 0.286
192 0.362
5876 0.359
149148 0.497
5916 0.497
192 0.387
3572 0.319
165452 0.491
196 0.358
4188 0.288
185244 0.586
14604 0.586
3812 0.362
196 0.325
188188 0.552
14008 0.613
4484 0.377
17500 0.552
35004 0.523
3876 0.44
196 0.276
192 0.276
197132 0.544
169932 0.608
2684 0.321
192 0.335
185496 0.614
848 0.538
30532 0.585
4964 0.309
192 0.338
195868 0.522
192 0.346
4176 0.308
37900 0.559
202976 0.528
31980 0.585
4964 0.343
192 0.313
182060 0.569
5144 0.327
192 0.34
48760 0.518
201252 0.473
5328 0.325
192 0.366
200184 0.496
38496 0.479
188540 0.429
30660 0.424
196 0.377
5200 0.358
37048 0.443
5640 0.308
192 0.407
187920 0.461
5932 0.373
203612 0.583
62516 0.444
196 0.392
68180 0.422
5292 0.32
192 0.399
207808 0.515
5004 0.403
194652 0.451
25592 0.484
192 0.464
5552 0.369
43564 0.461
192 0.561
202920 0.458
16180 0.437
4876 0.43
192 0.487
227900 0.511
4368 0.385
17500 0.606
4576 0.493
192 0.386
224968 0.556
200852 0.468
20524 0.527
39220 0.421
5304 0.485
196 0.286
192 0.296
4084 0.377
193564 0.473
176964 0.492
27636 0.565
10388 0.504
3440 0.287
196 0.289
3080 0.296
192 0.31
200 0.279
190296 0.482
189192 0.535
8088 0.482
5916 0.47
196 0.356
2376 0.289
2512 0.306
195056 0.424
9536 0.424
196 0.396
192 0.312
2496 0.279
186892 0.397
206108 0.432
6772 0.397
2972 0.356
177652 0.431
9536 0.432
10392 0.394
2920 0.387
196 0.264
192 0.296
201032 0.526
14604 0.526
3168 0.281
192 0.256
181924 0.503
2876 0.253
6640 0.434
15460 0.421
4232 0.306
192 0.258
192 0.24
197308 0.43
179476 0.463
10984 0.463
3376 0.287
196 0.178
178896 0.47
6060 0.236
196 0.24
198308 0.462
32704 0.465
43696 0.472
192 0.338
5032 0.236
183432 0.479
4524 0.236
196 0.279
207120 0.52
49356 0.515
35732 0.51
5780 0.198
196 0.354
204564 0.482
5072 0.261
15328 0.45
196 0.322
200864 0.397
6324 0.333
192 0.421
19804 0.489
281796 0.449
196 0.288
6976 0.297
64560 0.479
5836 0.366
278140 0.554
39352 0.507
196 0.262
204972 0.544
53700 0.402
8940 0.356
150812 0.447
192 0.331
60348 0.439
7760 0.405
196 0.314
