0.487 0.1 0 1 0 1 0
0.417 0.135 0 1 0 1 0
0.446 0.165 0 1 0 1 0
0.377 0.195 0 1 0 1 0
0.407 0.198 0 1 0 1 0
0.426 0.168 0 1 0 1 0
0.423 0.168 0 1 0 1 0
0.423 0.168 0 1 0 1 0
0.404 0.143 0 1 0 1 0
0.384 0.143 0 1 0 1 0
0.43 0.113 0 1 0 1 0
0.423 0.106 0 1 0 1 0
0.452 0.136 0 1 0 1 0
0.462 0.176 0 1 0 1 0
0.457 0.188 0 1 0 1 0
0.442 0.148 0 1 0 1 0
0.375 0.148 0 1 0 1 0
0.407 0.123 0 1 0 1 0
0.443 0.113 0 1 0 1 0
0.445 0.107 0 1 0 1 0
